	Domain	Supergroup	Division	Subdivision	Class	Order	Family	Genus	Species
ASV_36306	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36307	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36308	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36309	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36310	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36311	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36312	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36313	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36314	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36315	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36316	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36317	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
ASV_36318	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36319	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36320	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36321	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolla	Corallicola_sp.
ASV_36322	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36323	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36324	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36325	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36326	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36327	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36328	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36329	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	NA	NA
ASV_36330	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36331	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
ASV_36332	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36333	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36334	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
ASV_36335	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36336	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Anthozoaphila	Anthozoaphila_sp.
ASV_36337	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
ASV_36338	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36339	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36340	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36341	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36342	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
ASV_36343	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36344	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36345	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	NA
ASV_36346	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36347	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
ASV_36348	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36349	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36350	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36351	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36352	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36353	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Diploria	Diploria_labyrinthiformis
ASV_36354	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	NA
ASV_36355	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36356	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolla	Corallicola_sp.
ASV_36357	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36358	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	NA
ASV_36359	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36360	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36361	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	NA
ASV_36362	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36363	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36364	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36365	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36366	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36367	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36368	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolla	Corallicola_sp.
ASV_36369	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36370	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36371	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36372	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36373	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36374	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36375	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36376	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36377	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36378	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36379	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36380	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36381	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36382	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36383	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
ASV_36384	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36385	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36386	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	NA
ASV_36387	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36388	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36389	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
ASV_36390	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36391	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	NA	NA
ASV_36392	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36393	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36394	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolla	Corallicola_sp.
ASV_36395	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	NA	NA
ASV_36396	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36397	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36398	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36399	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_36400	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36401	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina_sp.
ASV_36402	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	NA	NA
ASV_36403	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-5	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.
ASV_36404	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina_sp.
ASV_36405	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_36406	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_gutrula
ASV_36407	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-23	Dino-Group-II-Clade-23_X	Dino-Group-II-Clade-23_X_sp.
ASV_36408	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Diploria	Diploria_labyrinthiformis
ASV_36409	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_36410	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	NA
ASV_36411	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_sp.
ASV_36412	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	NA	NA
ASV_36413	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Amphidinium	Amphidinium_sp.
ASV_36414	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_36415	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	NA	NA	NA
ASV_36416	Eukaryota	TSAR	Stramenopiles	Gyrista	NA	NA	NA	NA	NA
ASV_36417	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36418	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Corallicolidae_COR1	Corallicolidae_COR1_sp.
ASV_36419	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_36420	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_36421	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina_sp.
ASV_36422	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Thalassiosiraceae	Minidiscus	Minidiscus_comicus
ASV_36423	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Diploria	Diploria_labyrinthiformis
ASV_36424	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	NA	NA	NA
ASV_36425	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36426	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	NA
ASV_36427	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-III	Dino-Group-III_X	Dino-Group-III_XX	Dino-Group-III_XX_sp.
ASV_36428	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36429	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.
ASV_36430	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_36431	Eukaryota	Obazoa	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	NA	NA
ASV_36432	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_36433	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-5	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.
ASV_36434	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Blastodiniaceae	Blastodinium	NA
ASV_36435	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	NA
ASV_36436	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	NA	NA	NA	NA
ASV_36437	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
ASV_36438	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA
ASV_36439	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_36440	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	NA
ASV_36441	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-1	Dino-Group-I-Clade-1_X	Dino-Group-I-Clade-1_X_sp.
ASV_36442	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36443	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36444	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	Cyclotella_litoralis
ASV_36445	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36446	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina_sp.
ASV_36447	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	NA
ASV_36448	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
ASV_36449	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	NA	NA
ASV_36450	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36451	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_sp.
ASV_36452	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	NA	NA	NA
ASV_36453	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_36454	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_36455	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	NA
ASV_36456	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36457	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	NA	NA
ASV_36458	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina_sp.
ASV_36459	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	NA	NA	NA
ASV_36460	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina_sp.
ASV_36461	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	Anthozoaphila	Anthozoaphila_sp.
ASV_36462	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
ASV_36463	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
ASV_36464	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
ASV_36465	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Calcihaptophycidae	Chrysoculteraceae	Chrysoculter	Chrysoculter_sp.
ASV_36466	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Syndiniales_X	Syndiniales_XX	Syndiniales_XXX	Syndiniales_XXX_sp.
ASV_36467	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Amphidinium	Amphidinium_longum
ASV_36468	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	Bacillaria	Bacillaria_sp.
ASV_36469	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-5	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.
ASV_36470	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_36471	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	NA	NA	NA	NA
ASV_36472	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	NA
ASV_36473	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_36474	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_pulchripora
ASV_36475	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_36476	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	NA
ASV_36477	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Prymnesiales	NA	NA	NA
ASV_36478	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_36479	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis_jahnii
ASV_36480	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_helveticum
ASV_36481	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_gutrula
ASV_36482	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-1	Dino-Group-I-Clade-1_X	Dino-Group-I-Clade-1_X_sp.
ASV_36483	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_36484	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Diploria	Diploria_labyrinthiformis
ASV_36485	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Calcihaptophycidae	Rhabdosphaeraceae	Algirosphaera	NA
ASV_36486	Eukaryota	TSAR	Stramenopiles	Bigyra	Sagenista	Sagenista_X	MAST-7	MAST-7_X	MAST-7_X_sp.
ASV_36487	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Diploria	Diploria_labyrinthiformis
ASV_36488	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	NA	NA	NA
ASV_36489	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
ASV_36490	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	NA	NA
ASV_36491	Eukaryota	TSAR	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-1	Dino-Group-I-Clade-1_X	Dino-Group-I-Clade-1_X_sp.
ASV_36492	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
